#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU76	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU77	GS|100.0|BOLD:AAE6722_KM832103;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU78	GS|97.8|BOLD:AAB0062_KR390407;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula entomophthorae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula entomophthorae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU79	GS|99.7|BOLD:AAD5238_MG381735;k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Coenagrionidae,g:Enallagma,s:Enallagma signatum	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Coenagrionidae,g:Enallagma,s:Enallagma signatum	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Coenagrionidae,g:Enallagma,s:Enallagma signatum	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU80	US|1.0000|BOLD:ACC8399_KR212631;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU81	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU82	GS|98.9|BOLD:ACQ6990_MF706988;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU83	US|1.0000|BOLD:ABY1109_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Hybotidae,g:Syndyas,s:Syndyas pleuripolita	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU84	GS|100.0|BOLD:AAY3988_KR971257;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pilaria,s:Pilaria tenuipes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pilaria,s:Pilaria tenuipes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pilaria,s:Pilaria tenuipes	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU85	GS|100.0|BOLD:ACT8338_KR980659;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Neomintho,s:Neomintho celeris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Neomintho,s:Neomintho celeris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Neomintho,s:Neomintho celeris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU86	GS|100.0|BOLD:AAF8338_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula furca	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula furca	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula furca	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU87	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU88	US|1.0000|BOLD:ACN6830_KT119237;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU89	US|1.0000|BOLD:ACB0956_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Gastrolepta,s:Gastrolepta anthracina	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU90	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU91	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera
OTU92	US|1.0000|None;k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes
OTU93	GS|99.5|BOLD:AAB1942_HQ151913;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Leptophlebiidae,g:Habrophlebiodes,s:Habrophlebiodes americana	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Leptophlebiidae,g:Habrophlebiodes,s:Habrophlebiodes americana	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Leptophlebiidae,g:Habrophlebiodes,s:Habrophlebiodes americana	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU94	GSL|100.0|BOLD:AAH2293_KR741527;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae,g:Eudioctria,s:Eudioctria propinqua	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae,g:Eudioctria,s:Eudioctria propinqua	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU95	GS|99.7|BOLD:ACA9272_MF744383;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU96	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU97	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU98	SS|0.9300|BOLD:ADD2492_MG413489;k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Dermanyssidae,g:Dermanyssus,s:Dermanyssus hirundinis	k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Dermanyssidae,g:Dermanyssus,s:Dermanyssus hirundinis	k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Dermanyssidae,g:Dermanyssus,s:Dermanyssus hirundinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU99	GS|100.0|BOLD:ACB2761_KJ083628;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU100	US|1.0000|BOLD:AAD3397_MF823134;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Anopheles,s:Anopheles earlei	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU101	GS|100.0|BOLD:AAF9317_KR725075;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae,g:Psychoda,s:Psychoda phalaenoides	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae,g:Psychoda,s:Psychoda phalaenoides	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae,g:Psychoda,s:Psychoda phalaenoides	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU102	SS|1.0000|BOLD:ACL5198_KR201136;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU103	GS|99.5|BOLD:ACK9983_KR397270;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU104	GS|99.4|BOLD:ADA7149_MG096860;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU105	US|1.0000|BOLD:ACA4696_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Carabidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU106	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU107	GS|100.0|BOLD:ABU6610_MF883420;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Erioptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Erioptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Erioptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU108	GS|98.5|BOLD:ACR2607_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Rhagionidae,g:Chrysopilus,s:Chrysopilus thoracicus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Rhagionidae,g:Chrysopilus,s:Chrysopilus thoracicus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU109	GS|97.1|BOLD:AAM6295_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU110	US|1.0000|BOLD:ACE1400_MF635166;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Staphylinidae,g:Atheta	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU111	GS|100.0|BOLD:ABY4262_HQ261215;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium vicarium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium vicarium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium vicarium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU112	GS|99.3|BOLD:AAS0495_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Acrossus,s:Acrossus rubripennis	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Acrossus,s:Acrossus rubripennis	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Acrossus,s:Acrossus rubripennis	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU113	GS|100.0|BOLD:AAB8851_KR652798;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila affinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila affinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila affinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU114	GS|99.1|BOLD:ABV9238_MG088700;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Gonomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Gonomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Gonomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU115	US|1.0000|BOLD:AAD8165_HM411889;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Stenotrachelidae,g:Cephaloon,s:Cephaloon ungulare	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU116	US|1.0000|BOLD:AAV0772_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sphaeroceridae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU117	GS|99.0|BOLD:ACI8655_KR667410;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU118	US|1.0000|BOLD:ABA2612_KP252285;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Simuliidae,g:Simulium,s:Simulium veracruzanum	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU119	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU120	GS|100.0|BOLD:ADF6563_HM902988;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium vicarium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium vicarium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium vicarium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU121	US|1.0000|BOLD:AAD2590_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU122	US|1.0000|BOLD:AAB3064_KY842859;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Calliphoridae,g:Chrysomya,s:Chrysomya rufifacies	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU123	GS|99.8|BOLD:AAB2539_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Coquillettidia,s:Coquillettidia perturbans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Coquillettidia,s:Coquillettidia perturbans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Coquillettidia,s:Coquillettidia perturbans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU124	GS|98.2|BOLD:AAC1222_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU125	US|1.0000|BOLD:AAP6242_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Noteridae,g:Hydrocanthus,s:Hydrocanthus iricolor	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU126	GS|100.0|BOLD:AAA5188_GU712918;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina capitata	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina capitata	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina capitata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU127	US|1.0000|BOLD:AAG4781_KT708292;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Agromyzidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU128	US|1.0000|BOLD:ABW0935_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Nepticulidae,g:Stigmella	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU129	US|1.0000|BOLD:ABW9478_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Libnotes,s:Libnotes ladogensis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU130	US|1.0000|BOLD:ACO0715_KR387929;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Bibionidae,g:Dilophus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU131	GS|100.0|BOLD:AAA3407_HQ568772;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium pulchellum	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium pulchellum	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU132	GS|100.0|BOLD:AAG3820_KR563927;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Membracidae,g:Micrutalis,s:Micrutalis calva	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Membracidae,g:Micrutalis,s:Micrutalis calva	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Membracidae,g:Micrutalis,s:Micrutalis calva	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU133	GSL|100.0|BOLD:ABA5203_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia,s:Dicranomyia frontalis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia,s:Dicranomyia frontalis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU134	US|1.0000|BOLD:AAA2716_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Sphingidae,g:Psilogramma,s:Psilogramma andamanica	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU135	GS|98.1|BOLD:AAG2758_HM412189;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ephydridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ephydridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ephydridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU136	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU137	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU138	GS|100.0|BOLD:AAB4657_KR765998;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus maturus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus maturus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU139	GS|100.0|BOLD:AAA3888_HQ151120;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Cinygmula,s:Cinygmula subaequalis	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Cinygmula,s:Cinygmula subaequalis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU140	US|1.0000|BOLD:AAV0358_KM612075;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Keroplatidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU141	US|1.0000|BOLD:ABW5575_KY832829;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Anthomyiidae,g:Anthomyia	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU142	GS|100.0|BOLD:ACI7093_MF752113;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Pionidae	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Pionidae	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU143	US|1.0000|BOLD:AAG4979_HQ552014;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Keroplatidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU144	GS|100.0|BOLD:AAH8545_KR572230;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Agnocoris,s:Agnocoris pulverulentus	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Agnocoris,s:Agnocoris pulverulentus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU145	GS|100.0|BOLD:AAG5471_MG180006;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae,g:Chaoborus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae,g:Chaoborus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU146	US|1.0000|BOLD:ACK5941_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU147	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU148	GS|100.0|BOLD:AAA7041_MH838955;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Limnephilidae,g:Limnephilus,s:Limnephilus abbreviatus	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Limnephilidae,g:Limnephilus,s:Limnephilus abbreviatus	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Limnephilidae,g:Limnephilus,s:Limnephilus sericeus	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera
OTU149	US|1.0000|BOLD:ACY5555_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Arachnida	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU150	US|1.0000|BOLD:AAL7516_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU151	US|1.0000|BOLD:ACJ1524_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU152	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU153	GS|99.3|BOLD:ACH9256_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
